#Exudyn implicit second order time integration sensor output file
#measure Body number = 1
#OutputVariableType = Rotation
#simulation started = 2025-02-12,13:55:56
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 1
#Exudyn version = 1.9.0; Python3.9.18; Windows AVX2 FLOAT64
#
0.198,-6.95610977e-06
0.199,-6.876809618e-06
0.2,-6.798413196e-06
0.201,-6.720910199e-06
0.202,-6.644290442e-06
0.203,-6.568543863e-06
0.204,-6.493660518e-06
0.205,-6.419630578e-06
0.206,-6.34644433e-06
0.207,-6.274092172e-06
0.208,-6.202564609e-06
0.209,-6.131852254e-06
0.21,-6.061945823e-06
0.211,-5.992836137e-06
0.212,-5.924514119e-06
0.213,-5.856970793e-06
0.214,-5.790197286e-06
0.215,-5.724184826e-06
0.216,-5.658924742e-06
0.217,-5.594408462e-06
0.218,-5.530627514e-06
0.219,-5.467573522e-06
0.22,-5.405238206e-06
0.221,-5.343613382e-06
0.222,-5.282690956e-06
0.223,-5.222462927e-06
0.224,-5.162921387e-06
0.225,-5.104058514e-06
0.226,-5.045866575e-06
0.227,-4.988337927e-06
0.228,-4.931465012e-06
0.229,-4.875240358e-06
0.23,-4.81965658e-06
0.231,-4.764706376e-06
0.232,-4.710382527e-06
0.233,-4.656677897e-06
0.234,-4.603585431e-06
0.235,-4.551098156e-06
0.236,-4.499209175e-06
0.237,-4.447911674e-06
0.238,-4.397198911e-06
0.239,-4.347064226e-06
0.24,-4.297501031e-06
0.241,-4.248502813e-06
0.242,-4.200063136e-06
0.243,-4.152175636e-06
0.244,-4.104834019e-06
0.245,-4.058032065e-06
0.246,-4.011763627e-06
0.247,-3.966022623e-06
0.248,-3.920803044e-06
0.249,-3.876098949e-06
0.25,-3.831904463e-06
0.251,-3.788213779e-06
0.252,-3.745021157e-06
0.253,-3.702320921e-06
0.254,-3.660107459e-06
0.255,-3.618375225e-06
0.256,-3.577118734e-06
0.257,-3.536332565e-06
0.258,-3.496011358e-06
0.259,-3.456149814e-06
0.26,-3.416742695e-06
0.261,-3.377784822e-06
0.262,-3.339271076e-06
0.263,-3.301196395e-06
0.264,-3.263555775e-06
0.265,-3.226344269e-06
0.266,-3.189556987e-06
0.267,-3.153189095e-06
0.268,-3.117235811e-06
0.269,-3.081692412e-06
0.27,-3.046554226e-06
0.271,-3.011816634e-06
0.272,-2.97747507e-06
0.273,-2.943525022e-06
0.274,-2.909962027e-06
0.275,-2.876781673e-06
0.276,-2.843979599e-06
0.277,-2.811551495e-06
0.278,-2.779493096e-06
0.279,-2.747800191e-06
0.28,-2.716468613e-06
0.281,-2.685494243e-06
0.282,-2.65487301e-06
0.283,-2.624600889e-06
0.284,-2.594673902e-06
0.285,-2.565088113e-06
0.286,-2.535839634e-06
0.287,-2.506924621e-06
0.288,-2.478339272e-06
0.289,-2.45007983e-06
0.29,-2.422142579e-06
0.291,-2.394523848e-06
0.292,-2.367220005e-06
0.293,-2.340227462e-06
0.294,-2.31354267e-06
0.295,-2.287162121e-06
0.296,-2.261082347e-06
0.297,-2.235299919e-06
0.298,-2.209811448e-06
0.299,-2.184613584e-06
0.3,-2.159703014e-06
0.301,-2.135076462e-06
0.302,-2.110730691e-06
0.303,-2.086662501e-06
0.304,-2.062868727e-06
0.305,-2.039346241e-06
0.306,-2.016091951e-06
0.307,-1.993102799e-06
0.308,-1.970375763e-06
0.309,-1.947907855e-06
0.31,-1.925696121e-06
0.311,-1.90373764e-06
0.312,-1.882029527e-06
0.313,-1.860568926e-06
0.314,-1.839353016e-06
0.315,-1.818379007e-06
0.316,-1.797644142e-06
0.317,-1.777145696e-06
0.318,-1.756880971e-06
0.319,-1.736847305e-06
0.32,-1.717042062e-06
0.321,-1.69746264e-06
0.322,-1.678106463e-06
0.323,-1.658970987e-06
0.324,-1.640053695e-06
0.325,-1.621352101e-06
0.326,-1.602863745e-06
0.327,-1.584586195e-06
0.328,-1.56651705e-06
0.329,-1.548653933e-06
0.33,-1.530994495e-06
0.331,-1.513536414e-06
0.332,-1.496277394e-06
0.333,-1.479215167e-06
0.334,-1.058727293e-06
0.335,1.630282957e-06
0.336,1.069083434e-05
0.337,3.204567903e-05
0.338,7.215191679e-05
0.339,0.0001366473124
0.34,0.0002293922797
0.341,0.00035205154
0.342,0.0005041953626
0.343,0.0006837970961
0.344,0.0008879467461
0.345,0.001113592749
0.346,0.001358157139
0.347,0.00161992719
0.348,0.001898191855
0.349,0.002193149167
0.35,0.002505650958
0.351,0.0028368698
0.352,0.003187970588
0.353,0.003559850801
0.354,0.00395298617
0.355,0.004367389622
0.356,0.004802667209
0.357,0.005258139011
0.358,0.005732987168
0.359,0.006226396203
0.36,0.006737660083
0.361,0.007266242796
0.362,0.007811791409
0.363,0.008374110209
0.364,0.008953110283
0.365,0.009548750431
0.366,0.01016098335
0.367,0.01078971666
0.368,0.01143479324
0.369,0.01209599013
0.37,0.01277303213
0.371,0.01346561367
0.372,0.01417342283
0.373,0.01489616217
0.374,0.01563356293
0.375,0.01638539155
0.376,0.01715144884
0.377,0.01793156402
0.378,0.01872558578
0.379,0.01953337307
0.38,0.02035478728
0.381,0.02118968707
0.382,0.02203792608
0.383,0.02289935323
0.384,0.02377381474
0.385,0.02466115705
0.386,0.02556122973
0.387,0.0264738877
0.388,0.02739899254
0.389,0.02833641278
0.39,0.02928602334
0.391,0.03024770444
0.392,0.0312213403
0.393,0.03220681789
0.394,0.03320402603
0.395,0.03421285477
0.396,0.03523319519
0.397,0.03626493947
0.398,0.03730798109
0.399,0.0383622152
0.4,0.03942753882
0.401,0.0405038511
0.402,0.04159105335
0.403,0.04268904901
0.404,0.04379774354
0.405,0.04491704429
0.406,0.04604686031
0.407,0.04718710221
0.408,0.04833768204
0.409,0.04949851326
0.41,0.05066951066
0.411,0.05185059034
0.412,0.05304166978
0.413,0.05424266779
0.414,0.05545350451
0.415,0.05667410146
0.416,0.05790438143
0.417,0.05914426855
0.418,0.06039368817
0.419,0.0616525669
0.42,0.06292083252
0.421,0.06419841397
0.422,0.06548524131
0.423,0.06678124574
0.424,0.06808635951
0.425,0.06940051595
0.426,0.07072364942
0.427,0.07205569532
0.428,0.07339659006
0.429,0.07474627105
0.43,0.07610467665
0.431,0.07747174619
0.432,0.07884741996
0.433,0.08023163912
0.434,0.08162434578
0.435,0.08302548291
0.436,0.08443499433
0.437,0.08585282475
0.438,0.08727891967
0.439,0.08871322545
0.44,0.09015568922
0.441,0.09160625893
0.442,0.09306488329
0.443,0.09453151176
0.444,0.09600609459
0.445,0.09748858272
0.446,0.09897892783
0.447,0.1004770823
0.448,0.1019829993
0.449,0.1034966325
0.45,0.1050179364
0.451,0.106546866
0.452,0.1080833772
0.453,0.1096274263
0.454,0.1111789704
0.455,0.1127379671
0.456,0.1143043746
0.457,0.1158781517
0.458,0.117459258
0.459,0.1190476533
0.46,0.1206432983
0.461,0.122246154
0.462,0.1238561822
0.463,0.1254733451
0.464,0.1270976054
0.465,0.1287289264
0.466,0.1303672718
0.467,0.132012606
0.468,0.1336648937
0.469,0.1353241001
0.47,0.1369901911
0.471,0.1386631328
0.472,0.1403428919
0.473,0.1420294356
0.474,0.1437227315
0.475,0.1454227476
0.476,0.1471294524
0.477,0.1488428148
0.478,0.1505628042
0.479,0.1522893902
0.48,0.1540225432
0.481,0.1557622335
0.482,0.1575084322
0.483,0.1592611107
0.484,0.1610202407
0.485,0.1627857944
0.486,0.1645577442
0.487,0.166336063
0.488,0.1681207241
0.489,0.1699117011
0.49,0.1717089679
0.491,0.1735124989
0.492,0.1753222686
0.493,0.1771382522
0.494,0.1789604249
0.495,0.1807887623
0.496,0.1826232405
0.497,0.1844638358
0.498,0.1863105247
0.499,0.1881632844
0.5,0.1900220918
0.501,0.1918869247
0.502,0.1937577609
0.503,0.1956345784
0.504,0.1975173558
0.505,0.1994060718
0.506,0.2013007054
0.507,0.2032012358
0.508,0.2051076426
0.509,0.2070199057
0.51,0.2089380052
0.511,0.2108619215
0.512,0.2127916351
0.513,0.214727127
0.514,0.2166683783
0.515,0.2186153705
0.516,0.2205680852
0.517,0.2225265044
0.518,0.22449061
0.519,0.2264603847
0.52,0.2284358109
0.521,0.2304168715
0.522,0.2324035497
0.523,0.2343958287
0.524,0.2363936921
0.525,0.2383971238
0.526,0.2404061076
0.527,0.2424206278
0.528,0.2444406688
0.529,0.2464662154
0.53,0.2484972523
0.531,0.2505337645
0.532,0.2525757375
0.533,0.2546231567
0.534,0.2566760077
0.535,0.2587342764
0.536,0.260797949
0.537,0.2628670117
0.538,0.2649414509
0.539,0.2670212534
0.54,0.269106406
0.541,0.2711968957
0.542,0.2732927098
0.543,0.2753938357
0.544,0.277500261
0.545,0.2796119734
0.546,0.2817289609
0.547,0.2838512117
0.548,0.285978714
0.549,0.2881114564
0.55,0.2902494275
0.551,0.292392616
0.552,0.2945410111
0.553,0.2966946019
0.554,0.2988533777
0.555,0.3010173279
0.556,0.3031864424
0.557,0.3053607108
0.558,0.3075401231
0.559,0.3097246695
0.56,0.3119143403
0.561,0.3141091259
0.562,0.3163090169
0.563,0.3185140041
0.564,0.3207240784
0.565,0.3229392308
0.566,0.3251594526
0.567,0.3273847352
0.568,0.3296150699
0.569,0.3318504486
0.57,0.3340908629
0.571,0.3363363049
0.572,0.3385867666
0.573,0.3408422402
0.574,0.3431027182
0.575,0.345368193
0.576,0.3476386572
0.577,0.3499141038
0.578,0.3521945255
0.579,0.3544799155
0.58,0.3567702669
0.581,0.3590655732
0.582,0.3613658277
0.583,0.3636710242
0.584,0.3659811562
0.585,0.3682962177
0.586,0.3706162027
0.587,0.3729411053
0.588,0.3752709198
0.589,0.3776056405
0.59,0.379945262
0.591,0.382289779
0.592,0.3846391861
0.593,0.3869934784
0.594,0.3893526508
0.595,0.3917166985
0.596,0.3940856167
0.597,0.3964594009
0.598,0.3988380466
0.599,0.4012215495
0.6,0.4036099053
0.601,0.4060031099
0.602,0.4084011594
0.603,0.4108040498
0.604,0.4132117775
0.605,0.4156243388
0.606,0.4180417303
0.607,0.4204639485
0.608,0.4228909903
0.609,0.4253228524
0.61,0.427759532
0.611,0.430201026
0.612,0.4326473317
0.613,0.4350984465
0.614,0.4375543678
0.615,0.4400150932
0.616,0.4424806205
0.617,0.4449509474
0.618,0.4474260719
0.619,0.449905992
0.62,0.4523907059
0.621,0.4548802119
0.622,0.4573745085
0.623,0.4598735942
0.624,0.4623774675
0.625,0.4648861273
0.626,0.4673995725
0.627,0.469917802
0.628,0.4724408151
0.629,0.4749686109
0.63,0.4775011888
0.631,0.4800385482
0.632,0.4825806889
0.633,0.4851276105
0.634,0.4876793128
0.635,0.4902357958
0.636,0.4927970595
0.637,0.4953631042
0.638,0.4979339302
0.639,0.500509538
0.64,0.503089928
0.641,0.5056751009
0.642,0.5082650576
0.643,0.510859799
0.644,0.5134593261
0.645,0.5160636401
0.646,0.5186727423
0.647,0.521286634
0.648,0.5239053169
0.649,0.5265287926
0.65,0.5291570628
0.651,0.5317901295
0.652,0.5344279947
0.653,0.5370706606
0.654,0.5397181295
0.655,0.5423704037
0.656,0.5450274859
0.657,0.5476893787
0.658,0.550356085
0.659,0.5530276076
0.66,0.5557039497
0.661,0.5583851144
0.662,0.561071105
0.663,0.5637619251
0.664,0.5664575783
0.665,0.5691580682
0.666,0.5718633988
0.667,0.5745734608
0.668,0.5772875794
0.669,0.5800039926
0.67,0.5827198687
0.671,0.585431839
0.672,0.5881365694
0.673,0.5908311373
0.674,0.5935132162
0.675,0.5961811212
0.676,0.5988337637
0.677,0.6014705547
0.678,0.6040912871
0.679,0.6066960166
0.68,0.6092849574
0.681,0.6118583966
0.682,0.6144166314
0.683,0.6169599274
0.684,0.6194884953
0.685,0.6220024818
0.686,0.6245019709
0.687,0.6269869922
0.688,0.6294575317
0.689,0.6319135449
0.69,0.6343549679
0.691,0.6367817281
0.692,0.6391937522
0.693,0.6415909712
0.694,0.6439733247
0.695,0.6463407619
0.696,0.6486932424
0.697,0.6510307356
0.698,0.6533532187
0.699,0.6556606761
0.7,0.6579530969
0.701,0.6602304741
0.702,0.6624928033
0.703,0.6647400812
0.704,0.6669723057
0.705,0.6691894752
0.706,0.6713915884
0.707,0.6735786443
0.708,0.6757506429
0.709,0.6779075844
0.71,0.6800494704
0.711,0.6821763036
0.712,0.6842880884
0.713,0.6863848305
0.714,0.6884665376
0.715,0.6905332191
0.716,0.6925848863
0.717,0.6946215525
0.718,0.6966432326
0.719,0.6986499435
0.72,0.7006417037
0.721,0.7026185335
0.722,0.7045804547
0.723,0.7065274907
0.724,0.7084596666
0.725,0.7103770087
0.726,0.7122795449
0.727,0.7141673044
0.728,0.7160403181
0.729,0.7178986179
0.73,0.7197422373
0.731,0.7215712112
0.732,0.7233855757
0.733,0.7251853685
0.734,0.7269706284
0.735,0.7287413957
0.736,0.7304977119
0.737,0.7322396199
0.738,0.7339671638
0.739,0.7356803889
0.74,0.7373793419
0.741,0.7390640706
0.742,0.740734624
0.743,0.7423910523
0.744,0.7440334068
0.745,0.7456617399
0.746,0.7472761051
0.747,0.748876557
0.748,0.7504631513
0.749,0.7520359444
0.75,0.7535949941
0.751,0.755140359
0.752,0.7566720986
0.753,0.7581902734
0.754,0.7596949447
0.755,0.7611861748
0.756,0.7626640268
0.757,0.7641285647
0.758,0.7655798532
0.759,0.7670179578
0.76,0.768442945
0.761,0.7698548816
0.762,0.7712538356
0.763,0.7726398753
0.764,0.77401307
0.765,0.7753734894
0.766,0.7767212039
0.767,0.7780562847
0.768,0.7793788032
0.769,0.7806888317
0.77,0.7819864428
0.771,0.7832717099
0.772,0.7845447065
0.773,0.7858055069
0.774,0.7870541857
0.775,0.7882908179
0.776,0.789515479
0.777,0.7907282448
0.778,0.7919291916
0.779,0.7931183959
0.78,0.7942959345
0.781,0.7954618847
0.782,0.796616324
0.783,0.7977593299
0.784,0.7988909806
0.785,0.8000113541
0.786,0.801120529
0.787,0.8022185838
0.788,0.8033055972
0.789,0.8043816482
0.79,0.8054468157
0.791,0.8065011791
0.792,0.8075448174
0.793,0.8085778101
0.794,0.8096002366
0.795,0.8106121762
0.796,0.8116137086
0.797,0.8126049131
0.798,0.8135858693
0.799,0.8145566566
0.8,0.8155173545
0.801,0.8164680425
0.802,0.8174087998
0.803,0.8183397058
0.804,0.8192608395
0.805,0.8201722802
0.806,0.8210741068
0.807,0.8219663981
0.808,0.8228492328
0.809,0.8237226895
0.81,0.8245868466
0.811,0.8254417823
0.812,0.8262875746
0.813,0.8271243013
0.814,0.8279520401
0.815,0.8287708684
0.816,0.8295808633
0.817,0.8303821017
0.818,0.8311746604
0.819,0.8319586157
0.82,0.8327340439
0.821,0.8335010206
0.822,0.8342596216
0.823,0.8350099222
0.824,0.8357519972
0.825,0.8364859214
0.826,0.8372117692
0.827,0.8379296144
0.828,0.8386395309
0.829,0.839341592
0.83,0.8400358706
0.831,0.8407224394
0.832,0.8414013708
0.833,0.8420727365
0.834,0.8427366082
0.835,0.843393057
0.836,0.8440421537
0.837,0.8446839686
0.838,0.8453185719
0.839,0.845946033
0.84,0.8465664212
0.841,0.8471798053
0.842,0.8477862535
0.843,0.848385834
0.844,0.8489786142
0.845,0.8495646612
0.846,0.8501440417
0.847,0.8507168221
0.848,0.8512830681
0.849,0.8518428451
0.85,0.8523962181
0.851,0.8529432516
0.852,0.8534840097
0.853,0.8540185561
0.854,0.8545469538
0.855,0.8550692656
0.856,0.8555855539
0.857,0.8560958805
0.858,0.8566003067
0.859,0.8570988934
0.86,0.8575917012
0.861,0.8580787901
0.862,0.8585602196
0.863,0.8590360488
0.864,0.8595063364
0.865,0.8599711406
0.866,0.8604305191
0.867,0.8608845292
0.868,0.8613332276
0.869,0.8617766709
0.87,0.8622149148
0.871,0.8626480148
0.872,0.8630760258
0.873,0.8634990025
0.874,0.8639169988
0.875,0.8643300684
0.876,0.8647382645
0.877,0.8651416397
0.878,0.8655402462
0.879,0.8659341359
0.88,0.8663233602
0.881,0.8667079698
0.882,0.8670880153
0.883,0.8674635466
0.884,0.8678346133
0.885,0.8682012645
0.886,0.8685635489
0.887,0.8689215146
0.888,0.8692752095
0.889,0.8696246809
0.89,0.8699699757
0.891,0.8703111404
0.892,0.8706482211
0.893,0.8709812633
0.894,0.8713103123
0.895,0.8716354128
0.896,0.8719566092
0.897,0.8722739454
0.898,0.8725874647
0.899,0.8728972103
0.9,0.8732032249
0.901,0.8735055505
0.902,0.873804229
0.903,0.8740993019
0.904,0.8743908101
0.905,0.8746787942
0.906,0.8749632944
0.907,0.8752443505
0.908,0.875522002
0.909,0.8757962878
0.91,0.8760672466
0.911,0.8763349166
0.912,0.8765993357
0.913,0.8768605413
0.914,0.8771185705
0.915,0.87737346
0.916,0.8776252462
0.917,0.8778739649
0.918,0.8781196519
0.919,0.8783623422
0.92,0.8786020707
0.921,0.8788388719
0.922,0.87907278
0.923,0.8793038285
0.924,0.8795320511
0.925,0.8797574806
0.926,0.8799801499
0.927,0.8802000912
0.928,0.8804173366
0.929,0.8806319177
0.93,0.8808438659
0.931,0.8810532122
0.932,0.8812599872
0.933,0.8814642213
0.934,0.8816659445
0.935,0.8818651866
0.936,0.8820619768
0.937,0.8822563442
0.938,0.8824483176
0.939,0.8826379253
0.94,0.8828251955
0.941,0.8830101561
0.942,0.8831928344
0.943,0.8833732576
0.944,0.8835514527
0.945,0.8837274463
0.946,0.8839012646
0.947,0.8840729337
0.948,0.8842424792
0.949,0.8844099266
0.95,0.8845753011
0.951,0.8847386275
0.952,0.8848999304
0.953,0.885059234
0.954,0.8852165625
0.955,0.8853719397
0.956,0.8855253889
0.957,0.8856769335
0.958,0.8858265965
0.959,0.8859744004
0.96,0.8861203679
0.961,0.8862645211
0.962,0.8864068819
0.963,0.886547472
0.964,0.886686313
0.965,0.8868234259
0.966,0.8869588318
0.967,0.8870925514
0.968,0.8872246051
0.969,0.8873550132
0.97,0.8874837958
0.971,0.8876109725
0.972,0.887736563
0.973,0.8878605865
0.974,0.8879830622
0.975,0.888104009
0.976,0.8882234454
0.977,0.88834139
0.978,0.888457861
0.979,0.8885728764
0.98,0.888686454
0.981,0.8887986114
0.982,0.888909366
0.983,0.8890187349
0.984,0.8891267353
0.985,0.8892333837
0.986,0.889338697
0.987,0.8894426914
0.988,0.8895453831
0.989,0.8896467882
0.99,0.8897469224
0.991,0.8898458015
0.992,0.8899434408
0.993,0.8900398557
0.994,0.8901350612
0.995,0.8902290722
0.996,0.8903219034
0.997,0.8904135694
0.998,0.8905040846
0.999,0.8905934632
1,0.8906817193
1.001,0.8907688666
1.002,0.8908549189
1.003,0.8909398898
1.004,0.8910237926
1.005,0.8911066405
1.006,0.8911884467
1.007,0.891269224
1.008,0.8913489851
1.009,0.8914277427
1.01,0.8915055093
1.011,0.891582297
1.012,0.8916581181
1.013,0.8917329845
1.014,0.8918069081
1.015,0.8918799007
1.016,0.8919519738
1.017,0.8920231388
1.018,0.892093407
1.019,0.8921627896
1.02,0.8922312976
1.021,0.8922989419
1.022,0.8923657332
1.023,0.8924316822
1.024,0.8924967994
1.025,0.892561095
1.026,0.8926245795
1.027,0.8926872629
1.028,0.8927491551
1.029,0.8928102661
1.03,0.8928706056
1.031,0.8929301833
1.032,0.8929890086
1.033,0.893047091
1.034,0.8931044398
1.035,0.893161064
1.036,0.8932169728
1.037,0.8932721752
1.038,0.8933266799
1.039,0.8933804957
1.04,0.8934336312
1.041,0.893486095
1.042,0.8935378954
1.043,0.8935890407
1.044,0.8936395393
1.045,0.893689399
1.046,0.8937386281
1.047,0.8937872343
1.048,0.8938352256
1.049,0.8938826095
1.05,0.8939293938
1.051,0.8939755859
1.052,0.8940211933
1.053,0.8940662234
1.054,0.8941106833
1.055,0.8941545802
1.056,0.8941979213
1.057,0.8942407134
1.058,0.8942829635
1.059,0.8943246785
1.06,0.894365865
1.061,0.8944065296
1.062,0.894446679
1.063,0.8944863196
1.064,0.8945254579
1.065,0.8945641001
1.066,0.8946022524
1.067,0.8946399212
1.068,0.8946771124
1.069,0.894713832
1.07,0.8947500861
1.071,0.8947858804
1.072,0.8948212208
1.073,0.8948561129
1.074,0.8948905625
1.075,0.8949245751
1.076,0.8949581562
1.077,0.8949913112
1.078,0.8950240456
1.079,0.8950563646
1.08,0.8950882735
1.081,0.8951197775
1.082,0.8951508816
1.083,0.8951815909
1.084,0.8952119104
1.085,0.895241845
1.086,0.8952713996
1.087,0.895300579
1.088,0.8953293879
1.089,0.8953578309
1.09,0.8953859128
1.091,0.8954136381
1.092,0.8954410112
1.093,0.8954680367
1.094,0.8954947189
1.095,0.8955210621
1.096,0.8955470707
1.097,0.8955727489
1.098,0.8955981009
1.099,0.8956231307
1.1,0.8956478425
1.101,0.8956722403
1.102,0.895696328
1.103,0.8957201096
1.104,0.895743589
1.105,0.89576677
1.106,0.8957896563
1.107,0.8958122517
1.108,0.8958345598
1.109,0.8958565844
1.11,0.895878329
1.111,0.8958997971
1.112,0.8959209923
1.113,0.8959419179
1.114,0.8959625775
1.115,0.8959829743
1.116,0.8960031118
1.117,0.8960229932
1.118,0.8960426217
1.119,0.8960620006
1.12,0.896081133
1.121,0.896100022
1.122,0.8961186708
1.123,0.8961370823
1.124,0.8961552596
1.125,0.8961732057
1.126,0.8961909235
1.127,0.8962084158
1.128,0.8962256855
1.129,0.8962427356
1.13,0.8962595686
1.131,0.8962761875
1.132,0.8962925949
1.133,0.8963087935
1.134,0.8963247859
1.135,0.8963405748
1.136,0.8963561628
1.137,0.8963715523
1.138,0.896386746
1.139,0.8964017463
1.14,0.8964165556
1.141,0.8964311764
1.142,0.8964456111
1.143,0.896459862
1.144,0.8964739316
1.145,0.8964878219
1.146,0.8965015355
1.147,0.8965150744
1.148,0.896528441
1.149,0.8965416373
1.15,0.8965546657
1.151,0.8965675281
1.152,0.8965802268
1.153,0.8965927637
1.154,0.896605141
1.155,0.8966173606
1.156,0.8966294247
1.157,0.8966413351
1.158,0.8966530938
1.159,0.8966647027
1.16,0.8966761638
