#Exudyn implicit second order time integration sensor output file
#measure Object number = 3
#OutputVariableType = Displacement
#simulation started = 2025-02-12,13:55:56
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.9.0; Python3.9.18; Windows AVX2 FLOAT64
#
0,0.25,0.25,0
0.001,0.2499996941,0.2499984704,0
0.002,0.2499988875,0.2499944376,0
0.003,0.2499978267,0.2499891346,0
0.004,0.2499967639,0.2499838224,0
0.005,0.2499959059,0.2499795338,0
0.006,0.2499953831,0.2499769213,0
0.007,0.2499952395,0.2499762035,0
0.008,0.2499954396,0.2499772032,0
0.009,0.2499958897,0.2499794528,0
0.01,0.2499964663,0.2499823347,0
0.011,0.2499970445,0.2499852249,0
0.012,0.2499975219,0.249987611,0
0.013,0.2499978334,0.2499891682,0
0.014,0.249997957,0.2499897861,0
0.015,0.2499979098,0.2499895503,0
0.016,0.2499977379,0.2499886906,0
0.017,0.2499975021,0.2499875119,0
0.018,0.2499972642,0.249986323,0
0.019,0.2499970752,0.249985378,0
0.02,0.2499969673,0.249984839,0
0.021,0.2499969518,0.2499847615,0
0.022,0.2499970204,0.2499851045,0
0.023,0.2499971506,0.2499857549,0
0.024,0.2499973121,0.2499865622,0
0.025,0.2499974744,0.2499873736,0
0.026,0.2499976123,0.2499880632,0
0.027,0.2499977098,0.2499885502,0
0.028,0.249997761,0.2499888065,0
0.029,0.2499977702,0.2499888521,0
0.03,0.2499977483,0.2499887426,0
0.031,0.2499977102,0.2499885521,0
0.032,0.249997671,0.2499883565,0
0.033,0.2499976433,0.2499882181,0
0.034,0.2499976352,0.2499881773,0
0.035,0.2499976493,0.2499882482,0
0.036,0.249997684,0.2499884212,0
0.037,0.2499977336,0.2499886691,0
0.038,0.2499977908,0.2499889553,0
0.039,0.2499978482,0.2499892423,0
0.04,0.2499978996,0.249989499,0
0.041,0.2499979409,0.2499897056,0
0.042,0.2499979708,0.2499898549,0
0.043,0.2499979901,0.2499899514,0
0.044,0.2499980015,0.2499900087,0
0.045,0.2499980088,0.2499900448,0
0.046,0.2499980155,0.2499900783,0
0.047,0.2499980247,0.2499901246,0
0.048,0.2499980385,0.2499901936,0
0.049,0.2499980576,0.249990289,0
0.05,0.2499980815,0.2499904086,0
0.051,0.249998109,0.2499905459,0
0.052,0.2499981382,0.2499906918,0
0.053,0.2499981673,0.2499908372,0
0.054,0.2499981948,0.2499909746,0
0.055,0.2499982196,0.2499910989,0
0.056,0.2499982415,0.2499912084,0
0.057,0.2499982607,0.2499913042,0
0.058,0.2499982777,0.2499913894,0
0.059,0.2499982935,0.2499914685,0
0.06,0.2499983091,0.2499915461,0
0.061,0.249998325,0.2499916259,0
0.062,0.249998342,0.2499917105,0
0.063,0.24999836,0.2499918008,0
0.064,0.2499983791,0.2499918962,0
0.065,0.2499983989,0.2499919953,0
0.066,0.249998419,0.2499920957,0
0.067,0.249998439,0.2499921954,0
0.068,0.2499984584,0.2499922924,0
0.069,0.249998477,0.2499923855,0
0.07,0.2499984947,0.2499924743,0
0.071,0.2499985117,0.249992559,0
0.072,0.249998528,0.2499926404,0
0.073,0.2499985438,0.2499927196,0
0.074,0.2499985594,0.2499927977,0
0.075,0.249998575,0.2499928757,0
0.076,0.2499985907,0.2499929542,0
0.077,0.2499986066,0.2499930334,0
0.078,0.2499986225,0.2499931132,0
0.079,0.2499986386,0.2499931932,0
0.08,0.2499986545,0.249993273,0
0.081,0.2499986703,0.249993352,0
0.082,0.2499986859,0.2499934297,0
0.083,0.2499987011,0.2499935059,0
0.084,0.249998716,0.2499935804,0
0.085,0.2499987306,0.2499936533,0
0.086,0.2499987449,0.2499937248,0
0.087,0.2499987589,0.2499937951,0
0.088,0.2499987728,0.2499938646,0
0.089,0.2499987866,0.2499939335,0
0.09,0.2499988003,0.2499940019,0
0.091,0.2499988139,0.24999407,0
0.092,0.2499988275,0.2499941376,0
0.093,0.2499988409,0.2499942048,0
0.094,0.2499988542,0.2499942714,0
0.095,0.2499988674,0.2499943372,0
0.096,0.2499988804,0.2499944022,0
0.097,0.2499988932,0.2499944663,0
0.098,0.2499989058,0.2499945295,0
0.099,0.2499989183,0.2499945918,0
0.1,0.2499989306,0.2499946532,0
0.101,0.2499989427,0.2499947138,0
0.102,0.2499989547,0.2499947737,0
0.103,0.2499989666,0.249994833,0
0.104,0.2499989783,0.2499948917,0
0.105,0.2499989899,0.2499949499,0
0.106,0.2499990014,0.2499950074,0
0.107,0.2499990128,0.2499950644,0
0.108,0.2499990241,0.2499951208,0
0.109,0.2499990353,0.2499951765,0
0.11,0.2499990463,0.2499952316,0
0.111,0.2499990571,0.249995286,0
0.112,0.2499990679,0.2499953397,0
0.113,0.2499990785,0.2499953928,0
0.114,0.249999089,0.2499954453,0
0.115,0.2499990994,0.2499954971,0
0.116,0.2499991096,0.2499955483,0
0.117,0.2499991198,0.249995599,0
0.118,0.2499991298,0.2499956491,0
0.119,0.2499991397,0.2499956986,0
0.12,0.2499991495,0.2499957477,0
0.121,0.2499991592,0.2499957961,0
0.122,0.2499991688,0.2499958441,0
0.123,0.2499991783,0.2499958915,0
0.124,0.2499991876,0.2499959383,0
0.125,0.2499991969,0.2499959846,0
0.126,0.249999206,0.2499960304,0
0.127,0.2499992151,0.2499960756,0
0.128,0.249999224,0.2499961203,0
0.129,0.2499992329,0.2499961645,0
0.13,0.2499992416,0.2499962082,0
0.131,0.2499992502,0.2499962514,0
0.132,0.2499992588,0.2499962941,0
0.133,0.2499992672,0.2499963363,0
