#Exudyn implicit second order time integration sensor output file
#measure SuperElement number = 0
#OutputVariableType = Displacement
#simulation started = 2025-02-16,13:12:45
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.9.0; Python3.9.18; Windows AVX2 FLOAT64
#
0,0,0,0
0.005,-6.636804983e-06,-0.0001487308107,-1.396483225e-08
0.01,-4.945755009e-05,-0.0006644549502,-6.067029673e-08
0.015,-0.0001577657233,-0.001617802915,-2.442068597e-07
0.02,-0.0002963510631,-0.002912214536,-4.070853794e-07
0.025,-0.0004458827811,-0.004499068886,-4.256270985e-07
0.03,-0.0006565775607,-0.006496733152,-4.617366936e-07
0.035,-0.0009287162076,-0.008908133116,-4.296053983e-07
0.04,-0.001228037678,-0.01163160899,-3.611486863e-07
0.045,-0.001560830847,-0.0146764287,-2.026388422e-07
0.05,-0.00196691599,-0.01814070576,-5.970316047e-09
0.055,-0.002445467844,-0.02200226108,-2.992315459e-08
0.06,-0.002953278769,-0.02615061871,-5.586428828e-08
0.065,-0.003521769972,-0.03064850439,2.038521144e-09
0.07,-0.004191045038,-0.03557980907,-1.010586524e-07
0.075,-0.004930799943,-0.04086100743,-3.896107719e-07
0.08,-0.005725957249,-0.04643583692,-4.797697851e-07
0.085,-0.006612788148,-0.05238236727,-3.503548161e-07
0.09,-0.007622906209,-0.05875098149,-5.07104385e-07
0.095,-0.008720024648,-0.06544105727,-5.85932955e-07
0.1,-0.00989471134,-0.07242142087,-2.209104554e-07
0.105,-0.01121041571,-0.07980544183,-7.553415421e-08
0.11,-0.01266764662,-0.08757880168,-2.153983523e-07
0.115,-0.014229889,-0.09564217653,-8.123630814e-08
0.12,-0.01591747177,-0.104019254,1.199272013e-07
0.125,-0.01778217065,-0.1127964975,-1.458453096e-07
0.13,-0.01981876362,-0.1219338258,-4.169549286e-07
0.135,-0.02198436639,-0.1313339367,-2.92830666e-07
0.14,-0.02432733482,-0.1410646004,-4.125694108e-07
0.145,-0.02689679285,-0.1511908446,-6.863600655e-07
0.15,-0.02965343461,-0.1616208868,-5.415867413e-07
0.155,-0.03258716862,-0.1723104511,-3.405061278e-07
0.16,-0.03575374021,-0.1833370384,-3.650758723e-07
0.165,-0.0391865955,-0.1947268199,-2.677174527e-07
0.17,-0.04283956954,-0.2063786507,-4.806980924e-08
0.175,-0.04671332777,-0.2182753081,-7.318286482e-08
0.18,-0.05089050381,-0.2305141724,-1.859253478e-07
0.185,-0.05536558525,-0.2430624696,-1.930249872e-07
0.19,-0.0600926995,-0.2558263485,-3.70067608e-07
0.195,-0.06510960523,-0.2688361375,-5.512757435e-07
0.2,-0.07048120512,-0.2821566328,-5.42257622e-07
0.205,-0.07618956024,-0.2957305769,-6.184863725e-07
0.21,-0.08218698561,-0.3094758864,-6.564501282e-07
0.215,-0.08854272954,-0.3234541328,-4.376887244e-07
0.22,-0.09531181653,-0.3377021495,-2.871608067e-07
0.225,-0.1024355033,-0.3521250018,-3.310357688e-07
0.23,-0.1099070535,-0.3666884027,-2.032138688e-07
0.235,-0.1178034944,-0.3814550409,-4.508897188e-08
0.24,-0.12615192,-0.3964221746,-2.676175551e-07
0.245,-0.1348868299,-0.4114947583,-4.762327133e-07
0.25,-0.1440191138,-0.42666333,-4.094430063e-07
